genes	podo	mesa	endo
OLFR1324	0.0390725024058308	0.0352533139476095	0.0418111637928582
GM14620	2.75052046189608	1.00734873256862	3.77245730311433
FIRRE	31.5304080220613	9.09775249574257	10.687348567711
STK26	59.9613055430021	0.113312935391693	0.0230354049809259
FRMD7	3.18433622885726	0.0470116508341872	0.0263407664215672
RAP2C	46.8594190869274	79.4242413157889	59.7745001110511
GM5387	0	0.121414575636975	0
MBNL3	1.47539913461658	84.3540561041343	0.728312082190595
GM7834	0	1.29720339070902	0.364320048587656
GM5388	0.245450432235801	0.377937690603193	0
GM23417	0	0	0
GM14621	0	0.408943792819873	0
HS6ST2	0.0915525829906398	1.15980321746634	0.0407859257673385
GM14581	0	1.96549444347393	0
USP26	0	0	0.0409546975623012
GM7840	0	0.195220058763391	0
GM22539	0	0	0
1700080O16RIK	0	0	0.178629841430468
GPC4	35.7005628472179	36.6664293152671	1.26665870674185
GPC3	130.394548080838	368.136908636817	2.74024041960772
GM14582	2.25576067268906	10.6908617104603	0.133900640229441
MIR6384	0	0	0
MIR717	1.38796999371905	9.85069722392703	0
A630012P03RIK	0.113395444289862	2.92065203347388	0
MIR363	0	0	0
MIR92-2	0	0	0
MIR19B-2	0	0	0
MIR20B	0	0	0
MIR18B	0	0	0
MIR106A	0	0	0
KIS2	0.0354306157647252	0	0.0264271295901625
GM14586	0.734036695308521	0.962061850592884	0.574175154422682
GM7851	0	0	0
CCDC160	0.508147600027779	9.75438197546309	7.25739499357185
GM14607	0	0	0
GM6539	0	0	0
RPS2-PS13	0	0.209089175056827	0
PHF6	8.55370714462438	15.3211059898498	22.61761073312
HPRT	105.505774778775	102.150658174647	106.574978297813
MIR450B	1.67175690736213	0	0
MIR450-1	1.66251350896018	0	0
MIR450-2	1.98672560005355	0	0
MIR542	5.00537484850313	0	1.87303366156242
GM28730	8.77508272091682	1.96235043592392	0.982508552858499
MIR351	10.7438601546153	1.01716117259423	0.569918400757545
MIR503	2.89614224796538	2.59741763943834	0
MIR322	1.44299017267047	0	1.27810125952063
C430049B03RIK	80.0456373157079	40.8826784189193	12.848766171217
PLAC1	0	0	0
FAM122B	5.7805241120618	3.42618339112031	4.58388285331309
FAM122C	0	0.104575167156671	0.11341089783919
GM23718	0	0	0
GM14585	0.108110462463482	0	0
MOSPD1	29.3167678119254	27.2436514597085	32.3561465072075
GM14584	25.8138162782429	1.67999698362754	1.42285597999406
ETD	0	0	0
GM14597	3.03818614367646	8.80272146626095	12.3200290974705
CXX1C	13.8390008540117	77.198056692252	109.36554815085
GM14592	0	0	0.100753431562495
GM14600	0	0	0
CXX1A	3.52438771264706	4.54353331370136	3.61014279922356
CXX1B	2.53138837493252	6.47541275793037	6.42561221058558
4933416I08RIK	0	0	0
AW822252	0.0168573618302625	1.10455339449915	0.677634165214829
4930502E18RIK	0	0.0729168124182812	0
1700013H16RIK	0	0	0.138289023713228
GM6025	0	0	0
GM14593	0	0	0
ZFP36L3	0	0	0
XLR	0	0.258977169533208	0.308813897559939
GM14599	0	0	0
GM14589	0	0	0
GM1862	0.098340998973645	0.624535921872913	0.289214151857351
GM14591	0	0.388799058250305	0
GM15482	0	0	0.537584104289984
GM14601	0	0	0
GM14644	0	0	0.492141765789199
GM22550	0	0	0
GM16428	0	0	0
GM7916	0	0	0
GM14598	0	0	0
GM6591	0	0	0
GM14596	0	0	0
GM14594	0	0	0
GM16405	0	0	0
GM16430	0	0	0
GM14595	0	0	0
GM14590	0	0	0
GM16431	0	0	0
GM7950	0	0	0
GM7958	0	0	0
GM7974	0	0	0
SLXL1	0	0	0
GM6660	0	0	0.259443631740299
GM14625	0	0	0
GM16404	0	0	0
GM14622	0	0	0
GM6664	0	0	0
GM14626	0	0	0
GM7927	0	0	0.0641158200852239
GM14623	0	0	0
GM14624	0	0	0
GM22103	0	0	0
GM14638	0	0	0
3830403N18RIK	0	0.098531268186721	0.055207359760271
GM14639	0.158295688687869	0.212952254503605	0.280414825991825
GM773	0	0	0.0593290448738139
GM14627	0	0	0.214143950007866
1600025M17RIK	0	0	0
ZFP449	9.23283073192787	12.6193549641584	8.99990935197672
GM2155	0.226324142092345	0.173146929749003	0
SMIM10L2A	0.0316106830997444	0.0841612671014032	0.183800811583816
GM14633	0	0	0
GM2174	0	0	0
INTS6L	22.648243311131	59.1317256265012	77.8075199646749
GM10477	0	0	0
GM648	0	0	0.116749634283135
MMGT1	32.8781929103792	37.2013723531303	19.0201332191348
MIR5116	0	0	0
SLC9A6	19.7880749299901	33.6804062505061	11.8000551908318
GM26312	0	0	0
FHL1	4.49195471380902	188.595056508088	74.137576010077
GM23258	0	7.1509547604536	6.71591553493275
MTAP7D3	0.0711262883450509	3.4731267787665	2.44387816222564
ADGRG4	0	0.0519712183867028	0.242683699755083
BRS3	0	0	0
HTATSF1	66.5055880297417	50.3156175406485	27.3908998829203
VGLL1	0	0	0.0689473584623181
GM14718	0	0	0
CD40LG	0.109667253122956	0	0
ARHGEF6	5.02399159764527	130.353816858696	17.7498294349285
RBMX	64.2212619617918	58.3269973050572	48.2683743589445
SNORD61	8.43625272354582	7.23316600192	6.86875334493806
GM364	0	0.09496811104254	0.439532763077479
GPR101	0	0.0372269708269238	0
GM14630	0	0	0
GM5389	0	0.136674083468086	0.0479778245535689
GM14629	0	0	0
GM8107	0	0.0501239204016072	0
GM8111	0	0.105422787559156	0
GM14631	0	0	0
GM25023	0	0	0
ZIC3	0	0	0
GM14649	0	0	0.374751912513766
GM14647	0	0	0
GM25851	0	0	0
GM14645	0	0	0
GM16436	0	0	0
GM14650	0	0.117044197211347	0
GM7071	0	0.450442819570941	0
GM44333	0	0	0
4930550L24RIK	0	0	0
FGF13	0	0.127781733300901	0
GM26351	0	0	0
MIR504	0	0	0
GM26487	0	0	0
GM14890	0	0	0.166928762352062
GM44500	0	0	0
GM44318	0	0	0
GM14887	0	0	0.170201875339357
F9	0	0.0761172577329095	0.0582325754326283
GM5637	0	0.326613020166385	0.217014512340411
GM14891	0	0	0
MCF2	0	0.417921452417225	0.160690155038378
ATP11C	24.7564189605452	89.5395097933504	58.2683033781555
GM22287	0.706956679043817	15.7573056236347	6.8411481709088
MIR505	9.08759275914322	32.6649666372431	11.3632026551855
GM7073	0	0.134534343469377	0.0376899944388757
GM715	0.247444163183565	4.36956891145632	0
GM14661	0	0	0.110037877474397
HSPA9-PS1	0.0354588893956789	0.104189297554919	0
GM14651	0	2.05043123253724	0.360198781069696
GM4909	0	0	0
GM8163	0	0	0
GM14660	0	0	0
SOX3	0	0	0
GM14662	0	0	0
GM7076	0	0	0
RPL7L1-PS1	0	0	0
GM14664	0	0	0
GM14663	0	0	0
C230004F18RIK	0	0.0276341811434767	0.0666408450353788
GM24396	0	0	0
CDR1	0.0592667818433613	0.0435360813172628	0.129382257234724
GM14665	0	0	0
GM14666	0	0	0
GM14821	0	0	0
GM14655	0	0	0
LDOC1	0	0	0.0386716392563379
GM7327	0.315377453382733	0	0
GM6743	0.19955762763732	0	0.227804164454897
GM25412	0	0.941111739129242	1.05461535841116
GM8215	0	0	0.170975520227264
GM5390	0	0	0
GM14656	0	0	0
GM16411	0	0.561460979506552	0.205170624272716
4933402E13RIK	0	0.0497278795490513	0
GM14679	0	0	0
4931400O07RIK	0	0	0
1700019B21RIK	0	0	0
GM14678	0	0	0
GM14677	0	0	0
GM14680	0	0	0.0512460687329673
GM8244	0	0	0
GM6754	0	0	0
GM14659	0	0	0
GM14657	0	0	0
GM8260	0	0.285266164551923	0
GM6760	0	0	0
3830417A13RIK	0	0	0
SLITRK4	0.221911541592116	4.54701977687903	0.185658649183037
GM24598	0	1.40611204487686	0
GM14676	0	0	0.470313785582104
GM26111	0	0	0
GM14667	0	0.0770757713488054	0.0899404590033038
GM14673	0	0.278960566543934	0.226897808344492
CTAG2	0	0.117914468485748	0.186426067017337
GM14669	0	0.402795824347316	0
GM14670	0	0	1.30954738756021
GM14668	0	0	0.163636663790595
GM14671	0	0	0
GM14674	0	0	0
4930447F04RIK	0	0	0
GM23028	0	0	0
SLITRK2	0.0295753251863809	0.0901443117878974	0.100825864636223
GM23000	0	0	0
GM8310	0	0.168816355552102	0
MIR743	0	4.87253013323366	0
MIR743B	0	1.3077786504783	0
GM14681	3.58479204159308	0.498178217537023	0
MIR742	0	0	0
MIR883A	0	0	0
MIR883B	0	0	0
MIR471	0	0	0
MIR741	0	0	0
MIR463	0	0	0
MIR880	0	0	0
MIR878	0	1.33400373488317	0
MIR881	0	0	0
MIR871	0	0	0
MIR470	0	0	0
MIR465D	0	0	0
MIR465C-1	0	0	0
MIR465B-1	0	0	0
MIR465C-2	0	0	0
MIR465B-2	0	0	0
MIR465	0	0	0
GM6783	0	0.140151643823005	0
GM14682	0	0	0
GM8312	0	0	0
1700036O09RIK	0	0	0
GM26276	0	0	0
GM14687	0	0	0
GM1140	0	0	0
GM14692	0	0	0
RPL7A-PS13	0	0	0.215665399031013
4933436I01RIK	0	0.056356494445466	0.0851469983551614
MIR201	0	0	0
MIR547	0	0	0
GM14688	0	0	0
MIR509	0	0	0
GM4910	0.187273314759146	0	0
GM5391	0	0	0.0920422865823768
GM6806	0	0.10009836589148	0.0560854092196789
GM22332	0	0	0
GM14701	0	0	0
GM5638	0	0.160093729867773	0
FMR1OS	0.107719696381667	0.112578760017719	0.119749772605832
GM27979	0	0	0
GM27838	0	0	0
FMR1	18.7174873236352	28.6595730478413	21.9229489362874
GM22435	1.83559986714839	0.627846570931519	0.440796263085914
FMR1NB	0	0.111048336521758	0.361292988313748
GM14699	0	0	0
GM14698	0.115214520555791	0.115123880894607	0.117780262963272
GM6812	0	0	0
GM8344	0	0	0
N-R5S7	0	0	0
GM14705	0	0	0
AFF2	0.0848876150841649	0.158351042143006	0.0720334003297353
GM8172	0.192248530479381	0	0
1700111N16RIK	0	0.177756321424235	0.686996356725555
1700020N15RIK	0	0	0
IDS	126.402671368251	221.888803887713	164.845083995472
1110012L19RIK	9.81675078742819	10.6376553957634	9.32376973938573
4930567H17RIK	0	0	0
GM16407	0	0	0
GM14704	0	0	0
GM6823	0	0	0
GM16441	0	0	0.0610626857954513
GM14722	0	0	0
GM14721	0	0	0
TMEM185A	27.8489764476312	33.4173987699563	25.8495446345873
GM14727	0	0	0
GM14729	0	0	0
GM6038	0	0	0
GM8401	0	0.0598345551011428	0
GM14726	0	0	0
GM14724	0	0	0
GM14725	0	0	0
GM14728	0	0.63446519098102	0
GM14732	0	0	0.222788292943964
GM14731	0	0	0
RPLP1-PS1	0	0	0
GM22785	0	0	0
GM8410	0	0.171987258381632	0
GM6062	0	0	0
MAMLD1	2.09389884509306	26.537055674129	10.3052117581399
N-R5S8	3.37526310036663	30.5411518334004	13.1800984479016
GM14730	0.131180924788225	0.0963626374036641	0.260336559409378
MTM1	3.26134977002854	3.05483942196536	4.78939415352113
MTMR1	19.5926305618462	12.1592266682234	15.4481335767186
CD99L2	87.4450548563013	49.5863998679813	33.9906530903165
GM16189	2.28666654912043	1.8576347011271	2.18955506930201
GM8421	0	0	0
GM23945	0	0	0
HMGB3	8.4376587133678	2.07672587886349	3.7266658982561
GPR50	0	0.0678085964945502	0
GM14723	0	0	0
RPL30-PS10	1.02857299400841	1.35311890745554	2.47987355261801
VMA21	11.6335532146787	8.76034861392474	5.04178542017526
GM1141	0.0490596794350241	0.528519314051478	0.578343415810363
PRRG3	0.26994444216253	0.334721943219154	2.73833206128889
FATE1	0	0	0.318068468208916
CNGA2	0	0.167013932591398	0.0392308948802779
MAGEA4	0	0	0.119033590031639
GABRE	0.174194611439766	0.888593287548456	0.935483451178764
MIR224	0	0	0
MIR452	1.61275372239641	0	0
MAGEA10	0	0.1124389057703	0
GABRA3	0	2.00926979033134	0.0928284553933182
GM14735	0.0221962542752096	0.0336956901945879	0
MIR767	0	0	0
MIR105	0	1.30065364151109	0
GM23461	0	0	0
GM14736	0	0	0
GABRQ	0.0256136147988966	0.057698717998618	0.0105422125700667
MAGEA9-PS	0	0	0
CETN2	17.7307547193276	34.604770872467	12.8094798695977
NSDHL	19.6653164383418	25.8956412144578	17.3669189424325
GM14684	0	0	0
ZFP185	79.7407622960143	0.269778340112471	0.116336543246724
MIR2137	3.22315804638459	0	0
PNMA5	2.74018784083634	0	0
GM6858	0	0.137192038265435	0.273874046690549
PNMA3	0.0222156724398497	0.0601325249361869	0.135081101234785
XLR4A	0.0985594327787471	0.26240770315786	0
XLR3A	0.823058937578338	0.0257236814143108	0.0278971182571061
GM20455	0	0	0
XLR5A	0	0	0
GM14685	0	0	0
DXBAY18	0	0	0
XLR5B	0	0	0
SPIN2D	0	0	0
XLR3B	1.57005856676633	0.914799926263661	0.457430460432889
XLR4B	0.147742899722048	0.150708814286633	0
F8A	1.47595730409422	2.11103958633577	0.87749898116977
XLR4C	0.153543981186934	0.090232039504327	0.108798942342706
XLR3C	0.19102112287295	0.0635725732871395	0
XLR5C	0	0	0
GM5639	0	0	0
GM8501	0	0	0
GM45015	0	0	0
ZFP275	10.5168278618423	30.6773252217066	23.9407113930267
GM18336	0.0658349561859777	0.0452795001396377	0.0528370842708704
GM26726	0	0	0
GM37741	0	0	0
ZFP92	0.279127016448258	0.104521455013019	0.140295152684953
TREX2	0.0673962961670082	0	0
HAUS7	14.5998855635471	9.9668635047715	9.03954407062507
BGN	45.3389947468443	1428.22892465047	218.703263550896
ATP2B3	0	0.0640671242175526	0.0503815849188631
DUSP9	0.0503615232930546	0.0382264112126698	0
PNCK	0.107929188767825	0.493177586184715	0
SLC6A8	15.3096701934426	31.3456191915335	23.014054997453
BCAP31	124.209446701884	179.938102803544	108.013817036821
ABCD1	10.9171674902862	21.5151852786135	19.7213383002909
GM25226	0	0	0
PLXNB3	0.417782657733285	0.110111304221466	0.486979499696839
SRPK3	5.48760475057758	3.77223478934406	5.27522908453259
IDH3G	56.8715253246157	73.9812926952638	57.2358191483821
SSR4	17.58400482658	17.8654452355675	12.6471079896797
PDZD4	2.41151173587575	8.93754475034482	3.99928211903283
GM14817	1.60568350624642	5.08262003965934	4.5554845350153
GM23615	0	0	2.60408869269217
L1CAM	2.62357601825931	0.547008897222848	3.19842799929438
ARHGAP4	0.743547736435057	0.334121466313195	0.20432258452035
AVPR2	0.0474996765085567	0	0
NAA10	2.60314525831255	7.05702819990944	4.6061418189953
RENBP	6.53163572078656	19.5118950321878	10.2819287436477
HCFC1	82.7823267173826	95.3909859961271	74.1385271529838
GM8545	0.472187045303922	0	0
IRAK1	48.1295724306419	68.3493637415049	51.8633383052761
MIR5132	0	0	0
MIR718	0	0	0
MECP2	58.7606673967436	78.6665214609262	68.4429312539541
OPN1MW	2.99893419818843	0.40349614791648	0
GM6758	0.338307894711771	0.842947246453009	0.444101351667212
TEX28	0.0961993448446981	0	0
RPL3-PS2	0.457527674687496	0.0857102893911757	0
TKTL1	4.3992671907874	1.36027150653374	0.439824479153318
FLNA	30.4999960678527	464.817985703101	68.2720342882749
EMD	38.4518034422711	48.3163711553904	26.6862860370497
GM14686	0	0	0
RPL10	292.789345680007	137.410466683742	200.945262320361
SNORA70	0	0	0
DNASE1L1	132.83671200827	16.9020535741554	33.8109524136009
MIR7091	0	5.34375190384515	0
GM14846	4.94284259174944	0	0
TAZ	15.344545796151	21.0617932244805	15.6169870770096
ATP6AP1	310.29744216174	228.858565993689	153.342622239338
GDI1	146.276104596106	167.538400416441	122.978858187108
FAM50A	26.9890546254039	30.179120680971	13.5658758519642
MIR7092	0	0	1.65946828455873
PLXNA3	9.67348721080621	5.49716295014466	0.431114543228262
LAGE3	10.4178633311063	12.4370413900745	8.49105910019659
UBL4A	41.0537941642203	72.8285942157238	32.9390881570302
SLC10A3	49.1809903209584	18.0277323134507	25.419094778401
FAM3A	23.9850779358366	25.7466738046754	12.4568424968019
IKBKG	18.091571050206	18.515443994373	16.892056666136
G6PDX	57.1809054316136	47.6381578037582	31.9477941404085
GM6880	0.109317437323521	0	0
GM6881	0	0	0
GM15361	4.09648204970968	2.530363004897	2.8536252382057
GM15362	0	0.519066783952726	0
GM15364	0	0	0
GM26125	0	0	0
GM4989	0.302981433875921	0	3.79901823934755
OLFR1326-PS1	0	0	0
OLFR1325	0	0.0278404633914374	0
GM26417	0	0	0
GM5640	0	0	0
XLR5D-PS	0	0	0
SPIN2-PS2	0	0	0
XLR3D-PS	0	0.158134181338735	0
GM15365	0.228473444006158	0	0
GM22351	0	0	0
XLR4D-PS	0	0	0
GM6890	0	0	0
GM14755	0	0.270969508648144	0
OLFR1327-PS1	0	0.120597552199795	0.135142327365262
GM14758	0	0	0
GM14695	0	0.357088496761805	0
GM8617	0	0	0
SPIN2-PS3	0	0	0.148089033267709
XLR5E-PS	0	0	0
GM5936	0	0	0
GM14694	0	0.357088496761805	0.20007773643616
GM6897	0	0	0
GM14756	0	0	0
SPIN2-PS4	0	0	0
XLR3E-PS	0	0	0.466885223556615
XLR4E-PS	0	0	0
GM15363	0	0	0.252310398150247
GAB3	0.859273822285053	2.75778913543064	7.27737572059477
GM25629	0.640579749549975	0	2.01523161596077
GM15367	0.0674626311041805	2.53649065062586	9.94943987967628
DKC1	31.7326665910452	25.1821545879089	23.5595967216653
GM25520	1.28210787555404	3.92225076626234	0.956303757203339
MPP1	37.1874901854512	27.1510524736412	25.5357089577194
GM15378	0.331120933342258	0.486468386892893	1.35568831346505
FAM220-PS	0.203464135807541	0	0.35840035873214
SMIM9	0.0938515690542039	0.633004281516453	17.7962412654758
GM8503	0	0	0.349907387324848
F8	4.27123743876966	7.63506065036526	597.168236768065
GM6039	0.115349118287629	0.353992796329089	3.99945529340716
GM8522	0	0.408818242053445	13.7886622044771
FUNDC2	23.3538176450946	43.3170661919394	75.8039876797009
CMC4	10.2667698812318	5.21283856654967	21.454686251119
MTCP1	7.19819617993543	11.0868640996102	41.6299187442274
BRCC3	13.6505227939787	14.999848408283	26.7338225380361
GM15379	1.96065087107456	1.1280245974265	3.29954400262193
GM15385	0.1134098420655	0.276486735232566	0.676724697751088
GM8666	0	0.344859438653524	0
VBP1	24.9994353251272	34.843928328935	38.0353878839512
GM15384	0.282065980254516	2.70338490060619	6.06240351568677
RAB39B	0.283691214019608	4.20738982000978	1.029252990762
GM15063	0	0	0.261746886038496
GM25421	0	0	0
GM15065	0.277085584826697	0	0
4933407K13RIK	3.06041629105443	4.87594258874443	7.57863361473533
GM7153	1.52202783181168	0.855314065511732	0.864772141180791
PLS3	225.022478469918	445.096651276481	170.155508582897
GM23320	0	0	0
OAT-RS1	0	0	0
GM14715	0	0	0
GM7155	0	0	0
GM8692	0	0.183480276436608	0
GM14710	0	0.286538652433907	0
GM5397	0	0	0
GM14711	0	0	0
GM14707	0	0	0
GM14717	0	0.160327105271013	0
CLDN34B3	0	0	0
GM14712	0	0	1.82713476926804
MAGEA7-PS	0	0	0.126478770473396
GM14709	0	0	0
CLDN34B4	0	0	0
GM5793	0	0	0
CLDN34D	0	0.100397762798434	0
GM14716	0	0	0
GM14713	0	0	0
GM26041	0	0	0
GM23280	0	0	0.405913105575518
GM14706	0.296644567285052	0.394897867007172	0
GM14714	0	0	0
GM5398	0	0	0
GM5757	0	0	0
GM5937	0	0	0.0877479341757341
TBL1X	129.783897679213	153.596407448894	132.434818397179
GM23121	5.39688104253793	17.579143441749	7.58318783906604
CLDN34-PS	1.06208278891537	0	0
GM14746	0	0	0.392287968528274
GM14748	0	0	0.137279614781015
GM8722	1.31890505473836	0.66782156844775	1.06132004388608
PRKX	31.2655708655017	33.8061005248191	47.6709497050966
GM14742	0	0	0
PBSN	0	0.111639640894489	0.500416156762723
GM14744	0	0	0
5430402E10RIK	0	0.126189168028608	0
GM14750	0	0	0
GM14753	0	0	0
GM16458	0	0	0
OBP1A	0	0	0
GM5938	0	0	0
OBP1B	0	0	0
GM14743	0	0	0
GM8749	0	0	0
4930480E11RIK	0	0	0
GM14749	0	0.302399267528015	0.478101685383801
GM8754	0	0	0
GM14752	0	0	0
GM14745	0	0.0949382220081089	0
PRRG1	0.172053033686246	4.48236960993172	10.3691079719167
GM22843	0	0.77650963672304	0.421059116977589
GM8757	0.756103398557071	0.21603322870762	0.606687329838677
GM8761	0	0	0
GM14747	0	0	0
FAM47C	0	0.061439265458712	0
GM8770	0	0.0724656096296073	0.10948568048193
GM5939	0	0.0630004583041278	0
GM23556	0	0	0
GM14751	0	0	0
RPS24-PS3	0.170502570153849	13.6214505999156	0
GM7173	0.00696636174426744	0.0515141900262428	0.0229380716231312
MAGEB16	0	0	0
GM4772	0	0	0.200789756850523
GM4773	0	0	0
GM14760	0.205831931537079	0.386200765339119	0.121541160815275
GM6952	0	0	0
GM14768	0	0	0.469639708651344
GM5940	0	0	0.0528295146769635
GM8806	0.394768014975565	0.457632485845785	0.2796526824714
GM6954	0	0	0
GM14733	0	0	0
GM26775	4.13079894103	0.178662373710467	1.88610389524292
TMEM47	216.312859997489	18.5949356059373	90.0006191677865
GM14754	0	0	0
4930595M18RIK	0	0.191697471886612	0.166912809987818
GM8822	0.338085158504683	0.165815040395329	0.0240400177567094
GM26174	0	0	0
GM22686	0	0	0
RPL10-PS4	0	0.280994269507813	0.197279446416073
GM24706	0	0	1.23551653302913
GM14740	0	0	0
GM14739	0	0	0
GM24470	0	0	0
GM14741	0	0.103124173757074	0.157787771291185
GM23671	0	0	0
DMD	5.0242167980213	44.9091981625641	0.862121922413587
N-R5S9	0	0	0
TSGA8	0	0.188222347825848	0
GM22580	0	0	0
GM14769	0.368778746151169	0.791185276214195	0
GM14770	0	4.89398352726107	0
GM14771	0	0	0
GM16463	0	0.14431663151302	0.168404465540167
FTHL17A	0	0	0
GM14765	0	0	0
TAB3	13.0006176498496	14.1289861698514	10.037540440745
GM44378	4.48241987227335	9.41794138373174	17.8095542916624
GK	3.39755405171682	1.50115391835282	0.861022045147396
GM14767	0.830881508308486	0.171841221991176	0.414401432267782
GM14764	0.241675286446289	0	0.50865131384283
GM14766	1.13993060127228	2.77773537562229	0.918390742676466
GM6964	0.173099232626289	0.898217929157658	0.27784809989579
GM14761	0	1.10102650275194	0
GM14762	0.124636800468572	0.628065563924366	0.294697046646614
5430427O19RIK	0.230452420659887	0.397785961088347	0.279418340241112
GM14772	0	0	0.236224940961985
SAMT3	0	0	0.151915898122906
NR0B1	0	0	0
MAGEB4	0	0.0403603030408132	0
GM8839	0	0.0632536725354938	0
MAGEB10-PS	0	0	0
GM8844	0.0262211297635223	0.0385229365290088	0.0215845147953317
MAGEB8-PS	0	0	0
GM41	0	0	0
MAGEB6-PS	0	0	0
MAGEB7-PS	0	0	0
N-R5S10	0	0	0
IL1RAPL1	0.00852667621158772	0	0
GM14775	0	0	0
GM8855	0	0	0
GM14776	0	0	0
GM24812	0	0	0
GM14774	0	0.751484746916634	0
GM25006	0	0	0
GM8858	0	0	0
GM14793	0	0	0
GM8864	0.20359019762925	0	0
GM14795	0	0	0
GM14792	0	0	0
SMEK3-PS	0	0	0
GM14794	0.356989756259622	0.524473729618901	0.63239385236698
GM8876	0	0	0
GM27000	0	0	0
MIR1906-2	0	0	0
GM27335	0	0	0
GM5759	0	0.12416640701212	0
GM8880	0.301947282827521	0	0
GM16412	0.29178098596576	0	0
GM14791	0	0	0
GM14796	0	0	0
GM14797	0	0	0
GM649	0	0	0.151051101738905
GM14805	0	0	1.16162779919111
PET2	0	0.146845264695948	0
GM14804	0	0	0
GM6973	0	0	0.690345896370025
4932429P05RIK	0	0.0325570501412315	0
GM7108	0.0222026312467533	0.18029167661378	0.03563827991032
GM24954	0	0.945929921098976	0
NANOG-PS1	0	0	0
4930415L06RIK	0	0	0
GM6027	0.0906640650818087	0.13763530598001	0
GM4746	0	0	0
GM6977	2.81010447587984	5.96518335542613	1.38938704163638
GM44	0	0	0
GM14773	0	0	0.375312117572042
GM24835	0	0	0
GM14786	0	0.6435879997405	0
GM8908	0	0	0
GM14788	0	0	0
MAGEB2	0	0	0
GM14783	0.206763297743129	0	0.183136681228447
GM5072	0	0	0
GM8914	0	0	0
GM14787	0	0	0
GM8916	0	0	0
GM14785	0	0	0
1700084M14RIK	0	0.18014124523583	0
MAGEB17-PS	0	0	1.27834869573749
GM14781	0	0	0
MAGEB5	0	0	0
GM14782	0	0	0
GM7113	0	0.105113732867254	0
GM16465	0	0	0
GM5071	0	0	0
GM14784	0	0	0
MAGEB1	0	0	0
GM4911	0	0	0
GM4912	0	0	0
MAGEB18	0	0.0448947641938604	0
GM14777	0	0	0
GM5941	0	0	0
GM6982	0	0	0
GM25332	0	0	0
GM24973	0	0	0
1700003E24RIK	0	0	0
GM24123	0	0	0
BC061195	0	0	0
GM23454	0	0	0
ARX	0	0	0
POLA1	1.98131132397136	3.5548345087021	3.94611144265823
GM14780	0.0276376926041974	0.235253528529419	0.321399592342033
GM23557	0	1.74705132780945	0
GM6985	0	0	0
PCYT1B	0.150024021917343	0.0958661165085533	0.103446203650884
PDK3	26.3012879501568	12.8103500551297	6.29776065137591
SUPT20-PS	0	0	0
GM15164	0	0	0
AU015836	0	0	0.281576270132107
GM14790	0	0.0804735431716066	0
GM15165	0	0	0
GM6987	0	0.187767198783258	0
GM14798	0.606334726070377	1.57676678579834	3.32537241703473
ZFX	24.2254623675715	32.9404328747816	32.1127332614927
EIF2S3X	28.9124585222601	33.1818934382704	27.4921000871869
KLHL15	6.97143292673243	6.78350112255181	5.88263619991096
MIR7673	0	0	0
GM5400	0.218055248786365	0	0
GM14826	0	0	0.176701288826643
GM14825	0	0	1.52926749190434
FAM90A1B	0	0	0.120535691251946
APOO	27.9788092648803	16.8868372137114	16.6506652883694
GM44477	0	0	0
GM9003	0.941631095323922	1.84301934866552	0.351173786358902
GM14827	0.0688664393206161	0.457159178212535	0.0908473554183444
GM24595	0	0	0
MAGED1	99.1181887472252	86.9512789748938	31.3798247793016
GM9005	0	0	0
GM14831	0	0	0
GM5401	0.207244834678598	0	0
GM9009	0.232037928397817	0	0
GSPT2	2.25858276524428	3.19574758756784	1.07929606669409
GM5402	0	0	0
ZXDB	4.49574082249237	9.51035738079137	6.01065192650769
GM44592	1.54921172281501	4.93535284987981	4.83407497471497
GM7061	0.155247713642107	0.130237748870143	0.112434930249157
GM14830	0.391668761153414	0	0.346913199012743
RPL13-PS5	0.10879687809817	0.159839612836236	0
GM26617	8.49550286379802	15.278925115916	12.3946600322621
ZXDA	0	0	0
GM371	1.00759388466864	1.26667164195899	0.535747113500224
SPIN4	0.804756364967922	8.10329329601691	8.43891182214936
ARHGEF9	0.196906720905515	6.93248419737007	7.12969885173058
GM6092	0	0	0.0278077484844736
GM14807	0.0697273989845853	0	0
GM3712	0	0.0388046166485922	0.487274359639801
GM14806	0	0	0.150907925339152
AMER1	9.15581764279602	16.7881649265559	7.22426285675354
ASB12	0	1.24142283540472	0
GM14818	0	0	0.0806027452499957
GM9043	0	0.511874911332704	0.773373373595288
ZC4H2	14.2109029221775	20.1561123887606	9.48762047245703
ZC3H12B	8.97954289357861	12.9303064392308	5.94974133702598
1700010D01RIK	0.596799721165194	1.0445010393663	0.314019450163325
LAS1L	14.2123193683823	16.3593054404219	11.6288077027773
MSN	109.469733879539	534.391550976394	664.814127807723
GM24718	0	0	0
GM14925	0	0	0
GM9051	0	0	0
F630028O10RIK	0.0437591495780078	0.341457072870799	0.0966360310973024
MIR223	0	0	0
VSIG4	0	0	0.221343413920348
HSF3	0.0217699396470764	0	0.0794439422463654
GM14933	0	0.334155347522805	0
HEPH	0.185924636709731	18.0379418148518	3.6870427531213
RPL17-PS8	0	0.329712153635614	0
GM14935	0	0.178835013755589	0
GPR165	0.0301615107598888	0.492334824641201	0.0620703208745841
GM16394	0	0.447550915941462	0
GM14803	0	0	0
GM9059	0	0	0
GM9060	0	0	0
PGR15L	0	0.0561622733334238	0.0591960815143357
GM14800	0	0	0
