genes	podo	mesa	endo
CD59A	574.133741074247	13.873803804871	67.9782711022932
A930018P22RIK	3.78072733642401	0.101660056902658	0
D430041D05RIK	0.121928284469644	0.0909439229363752	0.0643262340547446
GM22501	0	0	0
GM13883	0	0.0564909519004195	0
GM25554	0	0	0
GM13882	0.152903673595347	0	0.0746623735691145
HIPK3	126.91796837441	78.7447817313114	83.7923939476235
MIR1902	0	0	0
GM13870	0.125436697599502	0	0
GM13884	0	0	0
PLATR14	0	0.130083027935355	0.0542468384345049
GM22439	0	0	0
GM13885	0	0.549200805106752	0
CSTF3	18.0222498489698	14.2191747684931	13.8595585940831
TCP11L1	10.2827785097477	18.7781892251895	7.19076588642029
PIN1RT1	0	0.0876284561049169	0
DEPDC7	1.1702029810535	2.03220302814133	2.09831759703082
QSER1	35.7390414768512	50.1041505244166	65.1549538021648
GM13886	4.0520804119028	0.456178671348998	2.40726543818388
PRRG4	3.68611781269868	0.803564947744789	2.16100865552587
CCDC73	9.73324014304972	4.01329098447898	2.07699511266461
GM13887	0	0	0.434951734396818
EIF3M	162.315175501616	39.2251171142209	38.6718289960969
GM13888	0	0	0
WT1OS	49.0588188660058	5.67162749078149	0.225594368590425
GM11060	170.802108242168	8.92166553834482	0
GM27715	30.8678177536526	3.5972484537328	0
GM27538	30.9347617023727	3.42731701909903	0
GM27636	4.85109204610619	0.84180779143412	0
GM27308	23.0944735853234	2.70876376665849	0
WT1	248.033925923247	26.4404113091046	0.187477063138988
THEM7	0	0.188254935224743	0.248184359909248
RCN1	8.30302156450381	38.619579599201	27.4495958696435
4930527A07RIK	0	0	0.153230336114639
PAX6OS1	0	0.241918603112336	0.225130787446034
GM13890	0	0	0.219630148430982
RPL10-PS1	0.836386130635285	1.33891017856421	1.75021430609386
PAUPAR	0	0.0239990140074626	0.049199171676096
PAX6	0.200619383660876	0.205846326648079	0.103504007043207
ELP4	5.07949763030823	6.39592468963193	8.57502911613477
GM13954	0.999194013459417	1.89091563056371	0.889227026994179
IMMP1L	32.0287293835248	41.266611639521	43.9086158556475
DNAJC24	7.46818801293534	14.3315224299345	11.4668253462476
GM22002	0	2.3433974336776	0.685246063104665
N-R5S201	0	1.63986317805808	0
DCDC5	0.0125125142670209	0.189174194719674	0.0209863427387194
GM13992	0	0	0
GM29053	0	0	0
GM14013	0	0	0
GM14015	0	0	0.0406349597883859
GM14014	0	0.107811806849356	0
BB218582	0	0.23501270149877	0
MPPED2	1.7275579271003	0.610553947301071	23.917372318787
GM22813	0	0	0
GM22813	0	0	0
GM13901	0	0	0
GM13902	0.0844129371584231	0	0.213566265048827
ARL14EP	9.94369104595204	16.4249411823806	21.0591157737625
GM13900	0	0	0.300448587615473
GM13904	0.38788516236376	0.0998381920836138	0.102336628301175
FSHB	0	0	0.053534848680052
GM24885	0	0	0
GM13903	0	0	0
KCNA4	0	0.0212498552772528	0.115349964782735
GM9864	0	0	0
GM23439	0	0	0
GM23749	0	0	0
GM13912	0	0	0
GM13916	0	0	0
GM13915	0	0	0
GM13913	0	0	0.329445222646474
GM13914	0	0	0
RPL35A-PS4	0	0	0
GM13910	0.359444654465799	0	0
GM13923	0	0.713198267742796	0
METTL15	3.46137462643003	2.453342260621	5.3925787334394
GM24115	1.40458026660808	0	0
KIF18A	0.985503659681139	0.380573379244313	1.09576974242394
GM13924	0	0	0.15393353563015
GM13925	0.420327794081037	0	0
GM45346	0	0	0
GM20638	0	0	0.272042539331828
BDNF	0	0	0.0345606157700859
GM13932	0	0.168361558286824	0.211815721892689
LIN7C	86.889003356573	89.7669491627543	78.1191068939954
PLATR8	1.27734285656758	0.526869913328113	0.683449314062332
LGR4	102.87859029913	6.68745107198069	3.98261237564325
CCDC34	6.39009303569928	6.00709733642492	4.35508106094228
CCDC34OS	0.603911458800975	1.18661561549563	0.482937274440515
GM13936	41.1073501443058	0.260510653606919	0.119798262780536
GM13937	15.8120157136531	0	0.0866961112227563
GM22997	2.64322963524466	0	0
BBOX1	9.7351515747087	0.0846082749620474	0.0633275010190884
FIBIN	3.84274807645052	2.90046949180511	0.0660006160708008
GM13935	14.2857751482439	0	0.0937489953837753
GM10794	0	0	0
SLC5A12	0.466837041398505	0.0205773372996761	0.0790285428241004
ANO3	0.180869556521536	0.151210042746278	0.137744554898164
MUC15	0	0.161930887018162	0.078125801901666
GM13942	0	0.830245181855175	0
GM13941	0	0	0
GM15130	0	0.252080141097993	0
4930430A15RIK	0	0	0
GM13961	0.107562231051375	0.10124660684502	0.0829309745861116
OLFR1275	0	0	0.0354242174888681
GM13962	0	0	0
OLFR1276	0	0.0864922441905981	0.124906129304338
OLFR1277	0.0171836564538513	0.0172780199453167	0.0576418289960183
OLFR1278	0	0.160579825379354	0.010817191775051
OLFR1279	0	0	0.151827045001034
OLFR1280	0	0.0881533332887945	0.0639417608120282
OLFR1281	0	0.0418758615922376	0.0152521301358313
OLFR1282	0	0	0
OLFR1283	0	0	0
OLFR1284	0	0	0
OLFR1285	0	0	0
OLFR1286	0	0	0
OLFR1287	0	0	0
OLFR1288	0	0	0
OLFR1289	0	0	0
OLFR1290	0	0.034348010219051	0
OLFR1291-PS1	0	0.0190080604395637	0
OLFR1292-PS1	0	0	0
OLFR1293-PS	0	0	0
GM44713	0	0	0
OLFR1294	0	0	0
OLFR1295	0	0.0556240569895085	0.013506354633734
OLFR1296-PS1	0	0.109372258311994	0.638541326109246
OLFR1297	0	0.0771162286661709	0.0825810497389142
OLFR1298	0	0	0.157468467109673
OLFR1299	0	0	0
GM44840	0	0	0
OLFR1300-PS1	0	0	0
GM13922	0	0	0
GM13930	0	0.506155210133009	0
OLFR1301	0	0.325855577817693	0.0177709041261583
OLFR1302	0	0.153104739417341	0.15296252468618
OLFR1303	0	0.0970986787244321	0
OLFR1304-PS1	0	0	0
GM26421	0	0	0
OLFR268-PS1	0	0.108677831275093	0
OLFR1305	0	0.0881171604933184	0
OLFR1306	0	0.325516800491165	0.136510924833112
GM13928	0	0.276668473752106	0
OLFR1307	0.00983246572600039	0.0602198830891291	0
OLFR1308	0	0	0
OLFR1309	0	0	0.0233732978210095
GM13929	0	0	0
OLFR1310	0	0.201905970591724	0.0874932374146521
OLFR1311	0	0	0
OLFR1312	0	0.147812430994542	0.0381558422799314
OLFR1313	0	0	0
OLFR1314	0	0	0.0539205161976935
OLFR1315-PS1	0	0	0
OLFR1316	0	0.104435663874498	0
OLFR1317	0	0	0
OLFR1318	0.0112986342877978	0.13632816445349	0.075801555653171
OLFR1319-PS1	0	0	0
LPCAT4	16.0292826410911	6.1792459211417	11.0639828899047
NUTM1	0.398835797206354	0.216142436876042	0.0688735657100642
NOP10	26.8583535807751	34.868306249925	19.1637172021762
SLC12A6	15.4265863455575	16.9879449598231	32.9496696591954
GM21985	0	0.0184387834894053	0.0165074356390672
EMC4	86.5512386905835	50.8099115566531	75.8324310950148
KATNBL1	3.95801878662622	9.78669392876933	11.6202209797412
GM13940	2.15290835020792	3.37172808444758	1.88872436393994
EMC7	39.7701951888263	32.0814880678096	37.2752310245612
N-R5S202	0	0	0
CHRM5	0.0966252841318876	0	0.0808052472511198
AVEN	2.55868423759922	2.09591083194769	1.12125367788914
GM22676	6.18144872816038	10.3101739281681	11.7964265431458
GM44374	0	0	0
RYR3	0.397596312693157	0.206747351946317	0.152055394301452
TMCO5B	0	0.0675542172788882	0
GM26505	0	0	0
FMN1	13.6070542426966	0.44900949404449	0.249717101035647
GM13967	0	0	0
GM13963	0.801544369654534	0	0
GM13965	0.177325788127938	0	0
GM13966	0.276996869718729	0	0
GM44465	7.64973775287222	0.733022515561269	0.751366297263888
GM13964	2.74656087602274	0	0
4930533B01RIK	6.42704996892973	0	0
GREM1	0.0719570379016077	0.165779295557583	0.398401667223797
SCG5	0.474851950648498	0.242478175468117	0.212381694726153
ARHGAP11A	1.44150404993864	1.40546052130309	3.20233638707217
GM21596	0.136315781630043	0	0
GJD2	0	0.0646978524935559	0.14926248575382
A530058N18RIK	0	0	0
A530058N18RIK	0	0.0152768860647138	0.060654291038483
ACTC1	0.216036848082024	0.0634737642490498	0.145413568924962
C130080G10RIK	0	0	0
AQR	10.6457538056654	12.5940632191126	17.5609170344717
MIR7002	0	1.86728273736296	0
ZFP770	5.47985620195129	10.2416980416798	6.94819673715482
GM25103	0	0	0
GM29234	0	0.132431960022163	0
DPH6	15.6302147629729	24.6648867315144	31.5452119974637
GM13972	0.0229564336715125	0.240485624089428	0.0472893162555327
GM13975	0	0.131330627308136	0
GM13974	0.0351236774283673	0.269371539504039	1.09058229904417
GM28494	0	0	0.285529281502377
GM28492	0	0	0.253596840735114
GM13973	0	0.280418009308674	0.575067272379905
GM28493	0	0	0.123860427675915
4930528P14RIK	0.303543869011568	0	2.29204014089916
GM13976	0	0	0.897132978048533
3110099E03RIK	0.814450099657803	0.953218893733038	40.3254115277132
GM13977	0	0.172824862954744	0.0211547932546513
BC052040	3.85275862010223	3.24386107267698	13.2741867071488
MIR1951	0.573818280683663	0.938927716561626	6.50955160806464
MEIS2	31.4470694745569	64.4170931672113	359.533135023288
2700033N17RIK	4.8307521657445	5.52678427261302	58.803879025026
G630016G05RIK	0.270957414947249	1.00677067172019	2.88089179600114
2810405F15RIK	0.3216439287556	0.399710552208041	1.79622600923695
GM13991	0	0	0.314844581282088
GM13990	0	0.106984697476457	0.0594103873396282
TMCO5	0	0.334529480635057	0.105217907454838
D330050G23RIK	0.115637272309047	1.44001383209081	0.156701094099368
GM24914	0	0	0
GM25514	0	0	0
GM29340	0	0.161708338085067	0.0751621812555466
GM13981	0	0	0
SPRED1	18.3477347058013	63.2347547732357	36.3377522157325
MIR674	1.23703983117511	2.69829684102932	5.16830361418162
RAP1A-PS2	0	0.149489385999973	0
GM25189	0	0	0.522291206634654
FAM98B	31.472188318219	37.1990638498059	22.2330734649163
RASGRP1	1.44766642598057	0.254587920649745	1.2141519186876
GM13982	0.135284309883036	0	0
GM28183	0	0.65723089391261	0.357816847622097
GM13985	0	0.134564519764871	0
4930412B13RIK	0	0.402431624431672	0.0586298576146181
GM13986	0.203571065405452	0.267696746503857	0.0401463655161853
GM36979	0	0	0
GM25308	0	0	0
THBS1	36.9726115115339	125.323710849587	3.33451446979149
GM29233	0	2.50436612608381	0
FSIP1	0.152882326991944	0.236225530049074	0.0700856367814474
GM22800	0	0	0.795869131023965
GM29232	0	0	0
A930104D05RIK	0.0543874621734249	0.177986297708168	0
GPR176	1.01763605458167	7.38946801667713	0.0191874065956021
1700054M17RIK	0	0.187785543312325	0
GM22651	0	4.44492376457366	0
EIF2AK4	9.01779998962244	10.4866173552348	13.5019216103414
SRP14	46.8834774109154	104.583244036275	39.6099985044642
GM13983	0	0	0
BMF	1.0110101229282	6.85539062784476	5.54092830900395
GM14016	0	0	0
BUB1B	1.68367509605426	2.04190535869435	2.86582478529625
PAK6	0.0278772428081617	0.0394168299961476	0.143564955509984
ANKRD63	0.284159421289537	1.85610823898317	0
PLCB2	1.67019332645135	12.2074403082131	0.0878202354278843
INAFM2	31.7827169372544	53.4569277040794	27.0121201071469
A430105I19RIK	8.83364403898759	23.735088435459	20.9307969345603
PHGR1	0.280090458761495	0.152768860647138	0
DISP2	0	0.529282260790848	0.420292135231192
KNSTRN	1.55961784480683	5.50310289617845	3.12516610743601
GM14091	0.587284858783937	0.217647744456221	1.73966442929074
IVD	10.0618324657918	27.5832538096666	4.55337611082986
BAHD1	3.48498835257791	8.46712944661464	7.38853672653864
CHST14	12.3826208407424	20.4134147984268	25.4702480054841
GM14089	0	0	0
UQCRH-PS2	0	0	0
CCDC32	2.97761053472606	8.45231183245046	8.45353682454582
RPUSD2	6.52464070221349	5.52308532561793	8.37218220013642
KNL1	0.666924096694608	1.13614766942881	3.35194122149671
RAD51	0.530709831039573	0.238466316646553	1.73182035853197
RMDN3	3.96510430773526	4.06447802353442	9.14134658399907
GCHFR	3.34117427159164	2.79510182088408	64.3310162972454
DNAJC17	3.67892797652567	4.07895873605856	5.95647026752785
GM14137	0.280169892904377	1.22160217380417	2.34792349901737
GM14138	0.0685501033299946	0.510668801757685	0
ZFYVE19	5.29043123513562	5.87789983129006	6.17238253486855
PPP1R14D	0.230443825415701	0	0.352721955552473
SPINT1	0.669786978645056	0.19503410488105	0.496408939095818
RHOV	0.0599763088442114	0	0
GM14175	0	0.4261433632986	0
VPS18	3.60689160166722	3.54561395609108	3.78279579439211
GM14207	0.0484533462816376	1.50808496272175	0.416791691832431
DLL4	3.15655882556567	3.03064532951132	46.1992182725455
CHAC1	3.60636748026646	0.659327267203255	12.3949503096179
INO80	14.6265633296585	18.3351779940974	26.2957702185585
GM14208	0	0.123251573412957	0
EXD1	0.655858268245243	2.00898582874489	1.04940934455962
CHP1	28.8974332742057	34.2701066104562	27.6316741443059
1700020I14RIK	58.6485655379105	155.633285331318	161.479190080498
OIP5	3.49967737677961	2.86974249973435	2.08289912692613
NUSAP1	2.02642008588708	2.26868034567887	5.99978854338018
N-R5S204	0	0	2.89135242518625
NDUFAF1	5.9577154696402	10.4430767409837	8.30486259076471
H3F3C	0	0.249879685048571	0
GM14383	0.132305251245715	0.492808623457869	0
RTF1	26.158181001844	45.2984355660403	47.3512877199476
GM25857	0	0	0
ITPKA	0.0424928023451288	0.0459651082365152	0.0471153783762834
LTK	0.0142097459601686	0	0.047665975452467
RPAP1	6.09031005517462	6.50302520178726	7.58747465376025
GM23814	0	0	0
TYRO3	11.5358896876113	0.319504739939672	0.166100773778794
GM13998	0	0	0.511377659033332
MGA	34.6983288502004	48.2834740772068	53.8453934073226
MAPKBP1	11.0819244587428	14.9759885503535	16.1794684008484
MIR7665	3.65811739057115	3.01943061356726	1.35961520457275
GM13999	0.360730258200944	1.01287367201658	0.39852927143322
JMJD7	1.59566968591527	0.0426349830479514	0.0659222399768064
GM28042	0	0	0
PLA2G4B	3.70688581326336	0.198186306530973	0.492786630976014
SPTBN5	19.2854973300522	0.252686186934359	0.449074881672881
EHD4	124.739991969689	153.583909841771	200.298022865222
PLA2G4E	0.0293504752763483	0.0568427054259573	0.040061923417679
GM13997	0	0.248704067779716	0.509855701714781
PLA2G4D	0	0.328977934620004	0.0232255308807167
PLA2G4F	0.0159443730817502	0.0641277243552686	0.0636963124167322
VPS39	14.715332422667	13.7527132146224	17.8526881987676
TMEM87A	11.9949037650785	24.2674451054231	32.7892470698269
GANC	11.7680172712452	7.77401158388798	8.17948245769063
CAPN3	0.614436309579375	2.3809525239707	1.76512588801641
ZFP106	45.2706577619307	32.9896272085167	26.6182709193993
GM26899	0	0.320943742572816	0.328511009749475
SNAP23	99.6164141562968	114.05894097879	221.37648512159
LRRC57	16.7004630815913	22.2361106212103	32.3828086689246
HAUS2	13.9790446701477	19.7350713285708	23.9256131139135
STARD9	4.18475479582747	12.0404056084718	64.3887230689837
N-R5S205	0.581073249093323	4.38061912685956	7.03895359398768
CDAN1	2.45792205432497	7.09499604036378	21.1535001821591
TTBK2	9.21512105115858	13.8199291569494	18.1894066882344
AV039307	2.83170351188321	5.02200206118732	3.28766242044366
UBR1	25.212320471181	57.7747453986915	58.4611332136916
TMEM62	8.61170472123869	6.42603479129478	6.69230240656194
GM44325	0	0	0
GM22865	0	2.73342040849483	1.04876212592878
CCNDBP1	29.0616891017315	36.228483717354	31.9461836417454
EPB42	0.0605470354515221	0.286366915847659	0.0396646387747136
TGM5	0	0.195310080294699	0.0646653846817094
GM14213	0	0	0
TGM7	0	0.403020457299735	0.119464097472919
LCMT2	2.46454469308245	2.86056672828998	3.46824266166063
GM23858	1.9393741161107	0	2.43787906329322
ADAL	6.21577910193256	8.41125057191053	10.9450068055018
ZSCAN29	16.4404934347667	25.8060227562877	30.2204717940934
TUBGCP4	5.93092232522903	8.40393496448194	11.9239964712664
TRP53BP1	12.4145236027661	11.2039418464004	11.6997154541033
MAP1A	9.06843234824901	13.1515640606066	2.78912524179323
GM14978	0	0.337830758404482	0
PPIP5K1	3.47121077650809	4.50160085544561	5.94895951519245
CKMT1	0	0.280355717189007	0.536692086826044
STRC	0	0.179417354948416	0.151494821610812
CATSPER2	2.41797131373736	2.09829128427864	2.68059414941405
GM14001	0.31276078811111	1.44677434090165	0
GM14000	0	0	1.56432079345549
PDIA3	342.130188108217	224.676983513106	309.948120718415
ELL3	0.471685222988792	0.0937904571278197	0.0341605928384716
SERINC4	0	0	0
SERF2	5.06208042616551	13.0575938396709	6.85263400605683
GM22953	0	0	0
HYPK	4.18081463464394	3.05476554195831	4.45704066567954
MFAP1B	11.8554410310299	20.2506712246305	13.2506894820979
GM14017	0.188171388955092	0	0
GM14018	0.336724133939644	0.183658388514252	0.824902866916395
MFAP1A	17.6657824410074	25.8889567876935	25.0974216303614
WDR76	3.28830385506001	2.73071828580541	5.76459227681169
FRMD5	2.34802657853451	0.326082147341609	0.64294263401913
GM14021	0.587259930861609	0	0
GM14020	0.63271656524313	0	0.390355257868703
GM14019	0	0	0
CASC4	29.3611798845911	58.2697938424333	80.2821578752454
GM23983	0	5.80259563633162	6.39296399623792
MAGEB3	0	0.0877407522895879	0
CTDSPL2	11.5508344573255	23.5860169097861	26.824598981047
EIF3J1	6.49050928821353	6.72758019460791	7.2864328607968
	0	0	0
SPG11	16.6254584219751	12.7831868785829	15.9838818769118
PATL2	0.082561995801543	0.29535901967327	0.123467175895935
B2M	1842.72960977595	9661.47082124493	11884.3149048646
TRIM69	5.79879264322481	0.895828766028697	1.96070337209797
TERB2	0.229697650359438	0	0.0809983526128446
GM14050	0.813674053719157	0	0
GM14058	0	0	0
RPS12-PS10	0	0.209435004446077	0.835155085276526
SORD	10.7131505432572	2.35468761608143	4.4418819708431
DUOX2	0	0.0712314229942026	0.0484289946645075
DUOXA2	0	0	0.0811605467051134
DUOXA1	0	0.109871465338421	0.0806977401077877
DUOX1	0.554946602725205	0.0584966112900869	0.285593133069585
SHF	0.605709943179515	0.699616722696526	1.29984646296674
GM24409	1.18020768832326	0	0
SLC28A2	0.413077020138721	0.141888621565779	2.65170434518925
GM14086	0	0.483032177884305	0
BAMBI-PS1	2.17243343986129	0	5.92919027781561
GM14085	0.0708897875747585	0.153754096161441	0.797344829383043
GATM	8.21969520771486	1.22274270546001	60.5013844645525
SPATA5L1	1.00619092131015	1.4407368126343	1.3662292682478
AA467197	0.106668114417531	0	1.18156464506135
MIR147	0	0	0
SLC30A4	15.0293101200422	18.0407179993824	32.4691745864052
4930417H01RIK	0	0.054425305010579	0.182337540327061
BLOC1S6OS	0.443976521054277	0.786749124795179	0.246137235310584
BLOC1S6	9.20488799064022	14.2047721630831	25.8450260120236
SQRDL	12.2182810152704	7.85465706887006	14.6519590235016
GM13988	0	0	0
SEMA6D	16.1211424702575	25.5125690413558	219.416432592324
4930517E11RIK	0	0.201046451070487	0.381752962888991
4930583P06RIK	0.0723368654119632	0.118363409028307	0
GM13994	0	0.400392009960868	0.333940576561728
SLC24A5	0.128102057174193	1.07029748108193	1.03902459695522
MYEF2	6.57274593648735	27.1066926613798	31.1481744580116
GM22352	0	3.48159097811117	5.09691595661149
GM14004	0	1.90612090783688	0.417157989987151
CTXN2	0	0	0.0833227216810148
SLC12A1	1.71408038080626	1.22730864792975	1.71008841006242
GM14002	0	0.176607044960869	0.060342203513972
DUT	4.77876815267428	6.20024469184181	5.71703470476801
A530010F05RIK	0	0.100686814269571	0.167952466447222
GM14003	0	0	0
FBN1	6.94697434777253	52.7403109257405	3.33106520448796
GM9913	0	0.234241658696096	0.0306680121332199
CEP152	2.49045799465026	2.01511474571388	4.35222651733853
SHC4	0.138867131115746	0.0800551739733516	0.142523064924197
EID1	47.9661508225632	81.6518646746264	66.9285064581446
SECISBP2L	51.905487092763	61.685985327562	76.4863022863115
COPS2	46.5920841334988	65.6882413649554	68.6721459196588
GALK2	2.2729594452846	3.20573169894503	4.58378454401596
FAM227B	1.57054902138382	0.88198835534333	1.73930183715891
FGF7	0.819971177044195	0.833470521761825	0.654455988428842
GM26496	0	0	0
DTWD1	4.29726580212696	2.38253161331696	5.35137494206193
GM17555	0	0	0
GM24739	0	0	0
ATP8B4	0.666298407968467	0.229488424353384	0.480960957058206
GM26697	0	0.0583525855425924	0
SLC27A2	0.646359256881988	0.0547152640143647	0.293781669459879
HDC	2.5515723756159	1.8916950387017	20.1822458332015
GABPB1	4.83009918313165	9.6575365598516	16.1460473065564
GM23753	0	0.689265439966192	0.867165035936514
GM27003	1.48457999048695	12.6558087055727	15.3837960047447
USP8	76.8317311368914	73.4382845570146	88.4578926024035
USP50	1.08379402102911	3.46064579924318	3.43730699164518
GM10774	0	0	0
TRPM7	32.8479745687721	50.2685331370998	48.8948729558487
GM14212	9.25501110454597	22.9154238045185	28.7561474588024
SPPL2A	40.4369946396419	30.2010309311755	95.8969697157277
MIR3473G	0.568028784290031	2.59848713880086	5.76006898373931
AP4E1	5.74678990093517	11.5836188492479	12.9120306317781
GM24081	1.16214649818665	2.31172534307128	4.63480074494202
BLVRA	2.78042583682618	9.42328401069752	11.6793240957799
NCAPH	1.08941966871445	1.22066773762357	5.06589304231383
ITPRIPL1	2.20004539910867	10.0159836603728	22.3363442700465
1810024B03RIK	1.37337487337218	1.65540306185882	1.21904386089996
SNRNP200	45.5294225913531	47.1598320516089	67.5099551409534
CIAO1	13.980422961701	28.8721405671396	22.6896074543588
TMEM127	38.2386798895784	58.9664097094597	45.8653264856311
GM10766	1.90835727123637	1.55643996802328	0.639641536408617
STARD7	8.03033595019088	17.9382170120859	21.3368964708115
DUSP2	0.342222705894567	0.727261794007449	0.43864048246768
ASTL	0.0882201707340638	0	0.113154315062061
ADRA2B	0.0254458530049058	0.305159277205384	0.0213392520897068
GPAT2	2.13148701622968	0.371961787236786	1.03659308864037
FAHD2A	7.34150020721715	1.73405434095021	1.05140062723023
KCNIP3	0.492903977948886	0.580906918667311	0.420326891769884
GM22613	0	0.651452495392937	0.442491747789522
PROM2	0.112024917889594	0.398699108232003	0.353437012521202
GM14229	0	0	0.100771479868333
ZFP661	2.40918205211351	2.80267829678143	3.75414221193586
MRPS5	5.04062981205081	6.73722394629552	7.98976561349703
MAL	3.5618137193603	2.04894608211639	66.390988852281
GM22889	0	0	0
GM14245	0	0.0557246611801208	0
GM14244	0	0.12784300898958	0
MALL	0.0362084527102021	0.236904678570717	3.15567254075926
NPHP1	4.58931381577057	7.28110276689026	5.33036236393924
1500011K16RIK	14.9379415957874	29.7378980559399	9.82147629054028
BUB1	0.740061170556842	0.455936329920392	2.95319108348919
ACOXL	0.0160647458259975	0.0908982912500503	0.0945325907929245
GM22411	0	0	0
GM23101	0	0	0
BCL2L11	5.71939956964233	11.4427175468545	32.6138823743321
GM14005	1.95656049123861	10.0375170531439	3.56282613857075
GM14009	0	1.28125315559016	0.114042223043068
GM14012	0.107288266080747	1.79762380509724	0.110504724248527
GM14010	2.71892563078427	7.53340243244764	5.85465424909439
GM14006	0	0.615787921711387	0
GM14008	0	0	0
SPDYE4C	0.0693412450520652	0.0697220302477682	0
GM45243	1.84022546576291	1.95383091319186	1.3463099255715
GM14007	3.26681769008305	0.489050240737917	0.815769122743649
ANAPC1	22.1649013790893	29.5892117216228	35.1423869587477
MERTK	985.867361130031	144.677820945786	113.286394430153
GM14011	63.9882140840576	27.2348831311381	17.2832929066575
GM23172	102.584789045076	39.2752378510169	22.8347622095052
TMEM87B	23.6071294865029	21.9116112792365	37.5165765504293
FBLN7	5.5588297847463	17.4724514809675	0.52118403793348
GM22859	0	0	1.40419275226366
ZC3H8	3.95602045397554	9.62154299444847	13.9976358717902
GM14028	0	0.174456298066774	0
4933427J07RIK	0.483470101379284	0.133986367325457	0.11174919489639
GM10762	2.96941422515313	1.97608305482756	2.69706091328179
ZC3H6	5.78578669320338	6.50163476480246	6.41924174533238
GM14027	2.13981323678669	3.82162591168134	5.61908112208947
GM14025	0.0987407746796209	0.28860213716512	0.0987464962077834
GM14022	0.38925078927763	0.423914152257164	0.482238609298602
TTL	9.09169622162909	11.6623362256812	17.6660282229476
POLR1B	2.66241495986695	2.89771909775578	5.57079958570298
CHCHD5	5.70517512469945	7.70912592930691	6.10756336166116
AI847159	0.276877342325281	0.130496252293472	0.0544191600305484
GM14026	0.140875195506876	0.5401328204186	0.281311392921076
GM14029	0.0378856283240697	0	0
GM4430	1.50289963874736	0.38004344838104	4.25366113002949
GM4430	1.17732201500784	0.191729405382344	2.50656484490054
SLC20A1	26.1108315349816	5.48407755867459	33.2775846593382
9830144P21RIK	8.2490981035504	1.82330613365229	10.3099753755159
A730036I17RIK	0.764898119455066	0.0462449179712146	0.139606639402739
GM14024	0	0	0
CKAP2L	2.06687504703624	1.11624566550512	5.34609409159074
GM14023	0.475548708273701	0.683319099410909	4.9839413278442
IL1A	1.30739245529187	0.406518956767337	7.52376759742005
GM25703	0	0	0
GM14039	0	1.01683713420755	0
IL1B	10.2838148459469	1.60362032411275	5.01476259856677
IL1BOS	0.222029722784965	0.112167203723469	0.514348549602943
SPCS2-PS	0	0.836763029273039	0
F830045P16RIK	0	0.0967610999111415	0.177985990416796
GM14040	0	0	0
GM14041	0	0	0
SIRPA	161.437492029992	18.4448774294698	7.81492495872763
PDYN	0	0	0.381627872693393
GM14046	0.301000944877285	0.941433784948227	0.253845953545266
STK35	16.2887825899355	10.1221863427033	22.8400754632112
GM28196	0.924739421288993	0	0.20188685992897
TGM3	0.178749843689568	0.155347017838169	1.34176107565664
MIR6339	0	0	0
GM22424	0	0	0
GM24665	0	0	0
AU015228	0	0.0633064899802915	0.129781451345581
TGM6	0.32272596734469	0.232320125963497	0.0251780593439398
SNRPB	18.8055128113331	39.7344398571619	26.2340131585507
TMC2	0.0635196852995597	0.115836515751833	0.133171265373264
NOP56	16.7881463231382	13.5213472794774	22.3112625174855
SNORD110	0	1.22889068785272	0
GM24451	0	0	0
GM23187	0	0	0
GM23650	0	0	0
SNORD57	0	0	0
IDH3B	47.665994019558	50.5439428541578	67.0260703402065
EBF4	0.697211741019849	2.00394905423305	2.19423739220638
GM14044	0	1.70222933919228	0.526351576108699
CPXM1	0.498512420629355	1.14286959717393	0.247137422804858
GM14042	1.87689590713731	0.300952821514951	1.22134000413378
GM28372	0.1186141934631	0.178176048558603	0.423354712878666
1700020A23RIK	0	0	0
TMEM239	0	0	0
PCED1A	5.52150275242591	8.34056238577618	7.67348541864271
VPS16	11.9315659580289	10.866023193994	18.1882310451373
PTPRA	14.9284205558348	26.1921958924468	31.2039312463081
GM23876	2.60856432982623	35.0808666466817	21.1103753288666
4930473A02RIK	3.03496524995578	2.13698834412205	3.3860160980571
MRPS26	3.64388365007737	3.43663303854114	2.34331482675797
OXT	0	0	0
AVP	0	0	0
UBOX5	4.42544422565982	3.01414189437359	4.4842345204009
FASTKD5	2.21597534454867	2.84285278137421	5.39325357554586
LZTS3	1.50528674225362	1.75045164967589	1.05066908322479
DDRGK1	21.204131701195	30.8432058491878	17.1617226224931
ITPA	4.85158390512169	6.97534568555665	6.45705412701912
SLC4A11	0.371991331897158	0.21916628648828	0.238122378204169
GM24893	0.766464961981514	0.515512543779777	0.405483459708687
4930402H24RIK	9.74284779124938	19.9686450365619	35.3098676302209
GM14057	1.20333820705954	3.70884585480299	3.40871030900037
A730017L22RIK	2.74950660626067	2.73411772137774	7.53061854900793
GM14048	0	0	0
ATRN	42.7888994983525	29.792836227462	75.8243739239785
GM14049	0.607326373140284	0.88483390457961	2.19406799968699
GFRA4	0	0.0860346962258417	0.0942352372613364
MIR6973B	0	0	0
ADAM33	0.0852110572539144	0.183302472745211	0.0715934119426752
SIGLEC1	0.0929452262006157	0.15756807036613	0.0961352331162673
HSPA12B	3.94604440828796	6.30832723046198	66.7515761457586
GM11037	0	3.10441862214912	42.4545984540138
1700037H04RIK	3.40212123911161	7.36203093353292	28.1219354005717
GM14232	0	0	0
